country_id,state_code,country_name,country_total_votes,party,first_name,last_name,votes
1593,NH,Bridgewater,699,Dem,Barack,Obama,343
1594,NH,Bristol,1621,Dem,Barack,Obama,779
1595,NH,Brookfield,434,Dem,Barack,Obama,171
1596,NH,Brookline,2943,Dem,Barack,Obama,1278
1597,NH,Campton,1842,Dem,Barack,Obama,1050
1598,NH,Canaan,1821,Dem,Barack,Obama,1089
1599,NH,Candia,2487,Dem,Barack,Obama,937
1600,NH,Canterbury,1556,Dem,Barack,Obama,905
1601,NH,Carroll,506,Dem,Barack,Obama,274
1602,NH,Center Harbor,716,Dem,Barack,Obama,308
1603,NH,Charlestown,2253,Dem,Barack,Obama,1365
1604,NH,Chatham,217,Dem,Barack,Obama,105
1605,NH,Chester,2737,Dem,Barack,Obama,1082
1606,NH,Chesterfield,2179,Dem,Barack,Obama,1251
1607,NH,Chichester,1544,Dem,Barack,Obama,731
1608,NH,Claremont,5576,Dem,Barack,Obama,3352
1609,NH,Clarksville,159,Dem,Barack,Obama,72
1610,NH,Colebrook,990,Dem,Barack,Obama,472
1611,NH,Columbia,340,Dem,Barack,Obama,155
1612,NH,Concord,21604,Dem,Barack,Obama,14097
1613,NH,Conway,5182,Dem,Barack,Obama,2982
1614,NH,Cornish,1042,Dem,Barack,Obama,635
1615,NH,Croydon,439,Dem,Barack,Obama,196
1616,NH,Dalton,492,Dem,Barack,Obama,241
1617,NH,Danbury,629,Dem,Barack,Obama,307
1618,NH,Danville,2368,Dem,Barack,Obama,983
1619,NH,Deerfield,2655,Dem,Barack,Obama,1133
1620,NH,Deering,1034,Dem,Barack,Obama,508
1621,NH,Derry,16109,Dem,Barack,Obama,7573
1622,NH,Dixville,10,Dem,Barack,Obama,5
1623,NH,Dorchester,195,Dem,Barack,Obama,92
1624,NH,Dover,16163,Dem,Barack,Obama,9724
1625,NH,Dublin,1060,Dem,Barack,Obama,671
1626,NH,Dummer,165,Dem,Barack,Obama,84
1627,NH,Dunbarton,1772,Dem,Barack,Obama,794
1628,NH,Durham,7398,Dem,Barack,Obama,5074
1629,NH,East Kingston,1529,Dem,Barack,Obama,592
1630,NH,Easton,187,Dem,Barack,Obama,122
1631,NH,Eaton,282,Dem,Barack,Obama,163
1632,NH,Effingham,790,Dem,Barack,Obama,380
1633,NH,Ellsworth,52,Dem,Barack,Obama,32
1634,NH,Enfield,2421,Dem,Barack,Obama,1542
1635,NH,Epping,3549,Dem,Barack,Obama,1793
1636,NH,Epsom,2556,Dem,Barack,Obama,1195
1637,NH,Errol,179,Dem,Barack,Obama,81
1638,NH,Exeter,8890,Dem,Barack,Obama,5194
1639,NH,Farmington,3006,Dem,Barack,Obama,1545
1640,NH,Fitzwilliam,1317,Dem,Barack,Obama,753
1641,NH,Francestown,1037,Dem,Barack,Obama,538
1642,NH,Franconia,761,Dem,Barack,Obama,479
1643,NH,Franklin,3677,Dem,Barack,Obama,2059
1644,NH,Freedom,921,Dem,Barack,Obama,438
1645,NH,Fremont,2463,Dem,Barack,Obama,1039
1646,NH,Gilford,4616,Dem,Barack,Obama,2133
1647,NH,Gilmanton,2185,Dem,Barack,Obama,1013
1648,NH,Gilsum,432,Dem,Barack,Obama,231
1649,NH,Goffstown,9201,Dem,Barack,Obama,4231
1650,NH,Gorham,1560,Dem,Barack,Obama,1020
1651,NH,Goshen,436,Dem,Barack,Obama,227
1652,NH,Grafton,685,Dem,Barack,Obama,339
1653,NH,Grantham,1992,Dem,Barack,Obama,1144
1654,NH,Greenfield,874,Dem,Barack,Obama,461
1655,NH,Greenland,2536,Dem,Barack,Obama,1355
1656,NH,Greenville,955,Dem,Barack,Obama,509
1657,NH,Groton,298,Dem,Barack,Obama,139
1658,NH,Hampstead,5278,Dem,Barack,Obama,2012
1659,NH,Hampton,9670,Dem,Barack,Obama,4843
1660,NH,Hampton Falls,1492,Dem,Barack,Obama,548
1661,NH,Hancock,1216,Dem,Barack,Obama,738
1662,NH,Hanover,7267,Dem,Barack,Obama,5469
1663,NH,Harrisville,693,Dem,Barack,Obama,478
1664,NH,Harts Location,33,Dem,Barack,Obama,23
1665,NH,Haverhill,1977,Dem,Barack,Obama,974
1666,NH,Hebron,396,Dem,Barack,Obama,171
1667,NH,Henniker,2561,Dem,Barack,Obama,1515
1668,NH,Hill,562,Dem,Barack,Obama,286
1669,NH,Hillsborough,2753,Dem,Barack,Obama,1490
1670,NH,Hinsdale,1762,Dem,Barack,Obama,1227
1671,NH,Holderness,1315,Dem,Barack,Obama,755
1672,NH,Hollis,5135,Dem,Barack,Obama,2289
1673,NH,Hooksett,7357,Dem,Barack,Obama,3319
1674,NH,Hopkinton,3768,Dem,Barack,Obama,2264
1675,NH,Hudson,10777,Dem,Barack,Obama,5451
1676,NH,Jackson,687,Dem,Barack,Obama,423
1677,NH,Jaffrey,2815,Dem,Barack,Obama,1538
1678,NH,Jefferson,596,Dem,Barack,Obama,274
1679,NH,Keene,12444,Dem,Barack,Obama,8667
1680,NH,Kensington,1345,Dem,Barack,Obama,587
1681,NH,Kingston,3421,Dem,Barack,Obama,1518
1682,NH,Laconia,7863,Dem,Barack,Obama,3932
1683,NH,Lancaster,1632,Dem,Barack,Obama,864
1684,NH,Landaff,244,Dem,Barack,Obama,133
1685,NH,Langdon,392,Dem,Barack,Obama,223
1686,NH,Lebanon,6906,Dem,Barack,Obama,4772
1687,NH,Lee,2580,Dem,Barack,Obama,1621
1688,NH,Lempster,617,Dem,Barack,Obama,294
1689,NH,Lincoln,797,Dem,Barack,Obama,446
1690,NH,Lisbon,716,Dem,Barack,Obama,386
1691,NH,Litchfield,4711,Dem,Barack,Obama,1956
1692,NH,Littleton,2901,Dem,Barack,Obama,1566
1693,NH,Londonderry,13081,Dem,Barack,Obama,5660
1694,NH,Loudon,2994,Dem,Barack,Obama,1414
1695,NH,Lyman,305,Dem,Barack,Obama,161
1696,NH,Lyme,1217,Dem,Barack,Obama,932
1697,NH,Lyndeborough,1029,Dem,Barack,Obama,535
1698,NH,Madbury,1153,Dem,Barack,Obama,673
1699,NH,Madison,1408,Dem,Barack,Obama,793
1700,NH,Manchester,47596,Dem,Barack,Obama,25676
1701,NH,Marlborough,1161,Dem,Barack,Obama,801
1702,NH,Marlow,426,Dem,Barack,Obama,262
1703,NH,Mason,838,Dem,Barack,Obama,331
1704,NH,Meredith,3975,Dem,Barack,Obama,1853
1705,NH,Merrimack,14676,Dem,Barack,Obama,6797
1706,NH,Middleton,869,Dem,Barack,Obama,416
1707,NH,Milan,724,Dem,Barack,Obama,435
1708,NH,Milford,7828,Dem,Barack,Obama,3940
1709,NH,Millsfield,22,Dem,Barack,Obama,5
1710,NH,Milton,2249,Dem,Barack,Obama,1104
1711,NH,Monroe,497,Dem,Barack,Obama,216
1712,NH,Mont Vernon,1485,Dem,Barack,Obama,691
1713,NH,Moultonborough,3049,Dem,Barack,Obama,1204
1714,NH,Nashua,41244,Dem,Barack,Obama,23213
1715,NH,Nelson,454,Dem,Barack,Obama,295
1716,NH,New Boston,3166,Dem,Barack,Obama,1399
1717,NH,Newbury,1353,Dem,Barack,Obama,664
1718,NH,New Castle,819,Dem,Barack,Obama,396
1719,NH,New Durham,1608,Dem,Barack,Obama,699
1720,NH,Newfields,1091,Dem,Barack,Obama,564
1721,NH,New Hampton,1294,Dem,Barack,Obama,646
1722,NH,Newington,565,Dem,Barack,Obama,262
1723,NH,New Ipswich,2549,Dem,Barack,Obama,819
1724,NH,New London,3151,Dem,Barack,Obama,1737
1725,NH,Newmarket,5199,Dem,Barack,Obama,3230
1726,NH,Newport,2883,Dem,Barack,Obama,1448
1727,NH,Newton,2530,Dem,Barack,Obama,1104
1728,NH,Northfield,2282,Dem,Barack,Obama,1242
1729,NH,North Hampton,3049,Dem,Barack,Obama,1462
1730,NH,Northumberland,997,Dem,Barack,Obama,621
1731,NH,Northwood,2430,Dem,Barack,Obama,1198
1732,NH,Nottingham,2797,Dem,Barack,Obama,1364
1733,NH,Orange,180,Dem,Barack,Obama,107
1734,NH,Orford,706,Dem,Barack,Obama,455
1735,NH,Ossipee,2121,Dem,Barack,Obama,961
1736,NH,Pelham,7121,Dem,Barack,Obama,2870
1737,NH,Pembroke,3874,Dem,Barack,Obama,2102
1738,NH,Peterborough,3830,Dem,Barack,Obama,2479
1739,NH,Piermont,423,Dem,Barack,Obama,255
1740,NH,Pittsburg,501,Dem,Barack,Obama,180
1741,NH,Pittsfield,1934,Dem,Barack,Obama,959
1742,NH,Plainfield,1453,Dem,Barack,Obama,976
1743,NH,Plaistow,4140,Dem,Barack,Obama,1709
1744,NH,Plymouth,3532,Dem,Barack,Obama,2313
1745,NH,Portsmouth,13066,Dem,Barack,Obama,8828
1746,NH,Randolph,249,Dem,Barack,Obama,172
1747,NH,Raymond,4991,Dem,Barack,Obama,2289
1748,NH,Richmond,678,Dem,Barack,Obama,330
1749,NH,Rindge,3188,Dem,Barack,Obama,1410
1750,NH,Rochester,14538,Dem,Barack,Obama,7493
1751,NH,Rollinsford,1545,Dem,Barack,Obama,837
1752,NH,Roxbury,152,Dem,Barack,Obama,110
1753,NH,Rumney,862,Dem,Barack,Obama,411
1754,NH,Rye,3822,Dem,Barack,Obama,1930
1755,NH,Salem,14446,Dem,Barack,Obama,6026
1756,NH,Salisbury,800,Dem,Barack,Obama,400
1757,NH,Sanbornton,1821,Dem,Barack,Obama,888
1758,NH,Sandown,3255,Dem,Barack,Obama,1298
1759,NH,Sandwich,1014,Dem,Barack,Obama,609
1760,NH,Seabrook,4284,Dem,Barack,Obama,2030
1761,NH,Sharon,259,Dem,Barack,Obama,162
1762,NH,Shelburne,259,Dem,Barack,Obama,139
1763,NH,Somersworth,5248,Dem,Barack,Obama,3028
1764,NH,South Hampton,569,Dem,Barack,Obama,240
1765,NH,Springfield,772,Dem,Barack,Obama,365
1766,NH,Stark,297,Dem,Barack,Obama,164
1767,NH,Stewartstown,358,Dem,Barack,Obama,161
1768,NH,Stoddard,751,Dem,Barack,Obama,403
1769,NH,Strafford,2479,Dem,Barack,Obama,1235
1770,NH,Stratford,275,Dem,Barack,Obama,167
1771,NH,Stratham,4837,Dem,Barack,Obama,2411
1772,NH,Sugar Hill,405,Dem,Barack,Obama,248
1773,NH,Sullivan,377,Dem,Barack,Obama,221
1774,NH,Sunapee,2018,Dem,Barack,Obama,916
1775,NH,Surry,494,Dem,Barack,Obama,270
1776,NH,Sutton,1206,Dem,Barack,Obama,654
1777,NH,Swanzey,3663,Dem,Barack,Obama,2133
1778,NH,Tamworth,1578,Dem,Barack,Obama,843
1779,NH,Temple,862,Dem,Barack,Obama,435
1780,NH,Thornton,1378,Dem,Barack,Obama,743
1781,NH,Tilton,1878,Dem,Barack,Obama,997
1782,NH,Troy,992,Dem,Barack,Obama,553
1783,NH,Tuftonboro,1668,Dem,Barack,Obama,671
1784,NH,Unity,794,Dem,Barack,Obama,424
1785,NH,Wakefield,2561,Dem,Barack,Obama,1083
1786,NH,Walpole,2107,Dem,Barack,Obama,1284
1787,NH,Warner,1657,Dem,Barack,Obama,938
1788,NH,Warren,446,Dem,Barack,Obama,233
1789,NH,Washington,608,Dem,Barack,Obama,285
1790,NH,Waterville,242,Dem,Barack,Obama,136
1791,NH,Weare,4767,Dem,Barack,Obama,2105
1792,NH,Webster,1137,Dem,Barack,Obama,623
1793,NH,Wentworth,490,Dem,Barack,Obama,218
1794,NH,Wentworth's Location,23,Dem,Barack,Obama,9
1795,NH,Westmoreland,1096,Dem,Barack,Obama,676
1796,NH,Whitefield,1129,Dem,Barack,Obama,633
1797,NH,Wilmot,862,Dem,Barack,Obama,492
1798,NH,Wilton,2205,Dem,Barack,Obama,1137
1799,NH,Winchester,1803,Dem,Barack,Obama,1131
1800,NH,Windham,8266,Dem,Barack,Obama,2964
1801,NH,Windsor,111,Dem,Barack,Obama,42
1802,NH,Wolfeboro,4287,Dem,Barack,Obama,1854
1803,NH,Woodstock,777,Dem,Barack,Obama,456
1805,NJ,Atlantic,102405,Dem,Barack,Obama,59509
1806,NJ,Bergen,352023,Dem,Barack,Obama,193470
1807,NJ,Burlington,197059,Dem,Barack,Obama,115951
1808,NJ,Camden,203201,Dem,Barack,Obama,137795
1809,NJ,Cape May,47243,Dem,Barack,Obama,21275
1810,NJ,Cumberland,49472,Dem,Barack,Obama,30172
1811,NJ,Essex,281633,Dem,Barack,Obama,217950
1812,NJ,Gloucester,133568,Dem,Barack,Obama,72960
1813,NJ,Hudson,176104,Dem,Barack,Obama,136239
1814,NJ,Hunterdon,62821,Dem,Barack,Obama,25148
1815,NJ,Mercer,139064,Dem,Barack,Obama,94300
1816,NJ,Middlesex,285232,Dem,Barack,Obama,179515
1817,NJ,Monmouth,268943,Dem,Barack,Obama,125471
1818,NJ,Morris,206580,Dem,Barack,Obama,90313
1819,NJ,Ocean,237432,Dem,Barack,Obama,96500
1820,NJ,Passaic,164629,Dem,Barack,Obama,104057
1821,NJ,Salem,29116,Dem,Barack,Obama,14456
1822,NJ,Somerset,134932,Dem,Barack,Obama,70168
1823,NJ,Sussex,61704,Dem,Barack,Obama,23406
1824,NJ,Union,202353,Dem,Barack,Obama,134220
1825,NJ,Warren,43312,Dem,Barack,Obama,17869
1827,NM,Bernalillo,264942,Dem,Barack,Obama,147183
1828,NM,Catron,2100,Dem,Barack,Obama,557
1829,NM,Chaves,20498,Dem,Barack,Obama,6621
1830,NM,Cibola,8154,Dem,Barack,Obama,4907
1831,NM,Colfax,5896,Dem,Barack,Obama,2879
1832,NM,Curry,13450,Dem,Barack,Obama,3956
1833,NM,DeBaca,900,Dem,Barack,Obama,287
1834,NM,Dona Ana,65712,Dem,Barack,Obama,36778
1835,NM,Eddy,19195,Dem,Barack,Obama,6110
1836,NM,Grant,12744,Dem,Barack,Obama,7009
1837,NM,Guadalupe,1978,Dem,Barack,Obama,1388
1838,NM,Harding,600,Dem,Barack,Obama,260
1839,NM,Hidalgo,1929,Dem,Barack,Obama,994
1840,NM,Lea,16933,Dem,Barack,Obama,4068
1841,NM,Lincoln,9209,Dem,Barack,Obama,2931
1842,NM,Los Alamos,10654,Dem,Barack,Obama,5191
1843,NM,Luna,7472,Dem,Barack,Obama,3573
1844,NM,McKinley,21313,Dem,Barack,Obama,15363
1845,NM,Mora,2604,Dem,Barack,Obama,1952
1846,NM,Otero,19643,Dem,Barack,Obama,6715
1847,NM,Quay,3696,Dem,Barack,Obama,1382
1848,NM,Rio Arriba,15239,Dem,Barack,Obama,11389
1849,NM,Roosevelt,5949,Dem,Barack,Obama,1719
1850,NM,Sandoval,53361,Dem,Barack,Obama,26831
1851,NM,San Juan,45994,Dem,Barack,Obama,15688
1852,NM,San Miguel,11388,Dem,Barack,Obama,8754
1853,NM,Santa Fe,67624,Dem,Barack,Obama,49668
1854,NM,Sierra,5101,Dem,Barack,Obama,1963
1855,NM,Socorro,7087,Dem,Barack,Obama,3983
1856,NM,Taos,15188,Dem,Barack,Obama,11855
1857,NM,Torrance,6376,Dem,Barack,Obama,2414
1858,NM,Union,1753,Dem,Barack,Obama,471
1859,NM,Valencia,27647,Dem,Barack,Obama,13473
1861,NV,Carson City,23318,Dem,Barack,Obama,10290
1862,NV,Churchill,10265,Dem,Barack,Obama,2961
1863,NV,Clark,688339,Dem,Barack,Obama,387978
1864,NV,Douglas,26054,Dem,Barack,Obama,9288
1865,NV,Elko,15984,Dem,Barack,Obama,3510
1866,NV,Esmeralda,435,Dem,Barack,Obama,92
1867,NV,Eureka,808,Dem,Barack,Obama,107
1868,NV,Humboldt,5744,Dem,Barack,Obama,1737
1869,NV,Lander,2165,Dem,Barack,Obama,534
1870,NV,Lincoln,2152,Dem,Barack,Obama,400
1871,NV,Lyon,21465,Dem,Barack,Obama,7380
1872,NV,Mineral,2035,Dem,Barack,Obama,863
1873,NV,Nye,17522,Dem,Barack,Obama,6320
1874,NV,Pershing,1884,Dem,Barack,Obama,632
1875,NV,Storey,2314,Dem,Barack,Obama,920
1876,NV,Washoe,186917,Dem,Barack,Obama,94806
1877,NV,White Pine,3704,Dem,Barack,Obama,983
1879,NY,Albany,125531,Dem,Barack,Obama,80891
1880,NY,Allegany,15601,Dem,Barack,Obama,5658
1881,NY,Bronx,316047,Dem,Barack,Obama,288378
1882,NY,Brooklyn,618035,Dem,Barack,Obama,503291
1883,NY,Broome,75244,Dem,Barack,Obama,38315
1884,NY,Cattaraugus,27608,Dem,Barack,Obama,11695
1885,NY,Cayuga,26073,Dem,Barack,Obama,14162
1886,NY,Chautauqua,48434,Dem,Barack,Obama,21815
1887,NY,Chemung,31981,Dem,Barack,Obama,15285
1888,NY,Chenango,17655,Dem,Barack,Obama,8340
1889,NY,Clinton,27622,Dem,Barack,Obama,17123
1890,NY,Columbia,26008,Dem,Barack,Obama,14244
1891,NY,Cortland,17698,Dem,Barack,Obama,9445
1892,NY,Delaware,16916,Dem,Barack,Obama,7469
1893,NY,Dutchess,114142,Dem,Barack,Obama,59885
1894,NY,Erie,386665,Dem,Barack,Obama,220184
1895,NY,Essex,15577,Dem,Barack,Obama,8835
1896,NY,Franklin,14537,Dem,Barack,Obama,9065
1897,NY,Fulton,18040,Dem,Barack,Obama,7916
1898,NY,Genesee,23079,Dem,Barack,Obama,8886
1899,NY,Greene,18263,Dem,Barack,Obama,7911
1900,NY,Hamilton,2655,Dem,Barack,Obama,955
1901,NY,Herkimer,23290,Dem,Barack,Obama,10433
1902,NY,Jefferson,32051,Dem,Barack,Obama,15345
1903,NY,Lewis,9481,Dem,Barack,Obama,4263
1904,NY,Livingston,24606,Dem,Barack,Obama,10889
1905,NY,Madison,25865,Dem,Barack,Obama,12698
1906,NY,Manhattan,496293,Dem,Barack,Obama,417861
1907,NY,Monroe,308925,Dem,Barack,Obama,178491
1908,NY,Montgomery,16784,Dem,Barack,Obama,7881
1909,TX,Dimmit,2917,Dem,Barack,Obama,2141
1910,TX,Donley,1533,Dem,Barack,Obama,226
1911,TX,Duval,4343,Dem,Barack,Obama,3331
1912,TX,Eastland,6494,Dem,Barack,Obama,970
1913,TX,Ector,32408,Dem,Barack,Obama,8095
1914,TX,Edwards,883,Dem,Barack,Obama,232
1915,TX,Ellis,53756,Dem,Barack,Obama,13803
1916,TX,El Paso,171053,Dem,Barack,Obama,112273
1917,TX,Erath,12467,Dem,Barack,Obama,1965
1918,TX,Falls,5432,Dem,Barack,Obama,2033
1919,TX,Fannin,10781,Dem,Barack,Obama,2482
1920,TX,Fayette,10534,Dem,Barack,Obama,2311
1921,TX,Fisher,1628,Dem,Barack,Obama,512
1922,TX,Floyd,2085,Dem,Barack,Obama,551
1923,TX,Foard,493,Dem,Barack,Obama,140
1924,TX,Fort Bend,219250,Dem,Barack,Obama,101043
1925,TX,Franklin,4255,Dem,Barack,Obama,750
1926,TX,Freestone,7562,Dem,Barack,Obama,1848
1927,TX,Frio,3968,Dem,Barack,Obama,2376
1928,TX,Gaines,4066,Dem,Barack,Obama,535
1929,TX,Galveston,109227,Dem,Barack,Obama,39162
1930,TX,Garza,1556,Dem,Barack,Obama,276
1931,TX,Gillespie,12535,Dem,Barack,Obama,2055
1932,TX,Glasscock,578,Dem,Barack,Obama,44
1933,TX,Goliad,3452,Dem,Barack,Obama,1127
1934,TX,Gonzales,6039,Dem,Barack,Obama,1773
1935,TX,Gray,7373,Dem,Barack,Obama,885
1936,TX,Grayson,42207,Dem,Barack,Obama,10665
1937,TX,Gregg,41356,Dem,Barack,Obama,12336
1938,TX,Grimes,8598,Dem,Barack,Obama,2339
1939,TX,Guadalupe,49247,Dem,Barack,Obama,15654
1940,TX,Hale,8765,Dem,Barack,Obama,2228
1941,TX,Hall,1108,Dem,Barack,Obama,265
1942,TX,Hamilton,3551,Dem,Barack,Obama,591
1943,TX,Hansford,1960,Dem,Barack,Obama,158
1944,TX,Hardeman,1495,Dem,Barack,Obama,302
1945,TX,Hardin,21293,Dem,Barack,Obama,3358
1946,TX,Harris,1185478,Dem,Barack,Obama,585451
1947,TX,Harrison,26099,Dem,Barack,Obama,8431
1948,TX,Hartley,1904,Dem,Barack,Obama,183
1949,TX,Haskell,2006,Dem,Barack,Obama,551
1950,TX,Hays,58808,Dem,Barack,Obama,25448
1951,TX,Hemphill,1509,Dem,Barack,Obama,192
1952,TX,Henderson,27582,Dem,Barack,Obama,6094
1953,TX,Hidalgo,138966,Dem,Barack,Obama,97879
1954,TX,Hill,12032,Dem,Barack,Obama,2745
1955,TX,Hockley,7119,Dem,Barack,Obama,1482
1956,TX,Hood,22445,Dem,Barack,Obama,3829
1957,TX,Hopkins,12742,Dem,Barack,Obama,2775
1958,TX,Houston,8129,Dem,Barack,Obama,2235
1959,TX,Howard,5139,Dem,Barack,Obama,1042
1960,TX,Hudspeth,861,Dem,Barack,Obama,379
1961,TX,Hunt,27984,Dem,Barack,Obama,6658
1962,TX,Hutchinson,7916,Dem,Barack,Obama,1042
1963,TX,Irion,788,Dem,Barack,Obama,112
1964,TX,Jack,2907,Dem,Barack,Obama,303
1965,TX,Jackson,5018,Dem,Barack,Obama,1068
1966,TX,Jasper,13466,Dem,Barack,Obama,3402
1967,TX,Jeff Davis,1188,Dem,Barack,Obama,440
1968,TX,Jefferson,88548,Dem,Barack,Obama,44626
1969,TX,Jim Hogg,1667,Dem,Barack,Obama,1301
1970,TX,Jim Wells,11163,Dem,Barack,Obama,6492
1971,TX,Johnson,48753,Dem,Barack,Obama,10481
1972,TX,Jones,5562,Dem,Barack,Obama,1225
1973,TX,Karnes,4180,Dem,Barack,Obama,1324
1974,TX,Kaufman,34604,Dem,Barack,Obama,9451
1975,TX,Kendall,17729,Dem,Barack,Obama,3035
1976,TX,Kenedy,166,Dem,Barack,Obama,82
1977,TX,Kent,404,Dem,Barack,Obama,66
1978,TX,Kerr,21811,Dem,Barack,Obama,4325
1979,TX,Kimble,1891,Dem,Barack,Obama,217
1980,TX,King,145,Dem,Barack,Obama,5
1981,TX,Kinney,1425,Dem,Barack,Obama,522
1982,TX,Kleberg,8902,Dem,Barack,Obama,4752
1983,TX,Knox,1510,Dem,Barack,Obama,332
1984,TX,Lamar,17173,Dem,Barack,Obama,4173
1985,TX,Lamb,4089,Dem,Barack,Obama,998
1986,TX,Lampasas,7138,Dem,Barack,Obama,1457
1987,TX,La Salle,1646,Dem,Barack,Obama,965
1988,TX,La Vaca,8279,Dem,Barack,Obama,1427
1989,TX,Lee,6211,Dem,Barack,Obama,1630
1990,TX,Leon,6941,Dem,Barack,Obama,1061
1991,TX,Liberty,22711,Dem,Barack,Obama,5196
1992,TX,Limestone,7563,Dem,Barack,Obama,2208
1993,TX,Lipscomb,1168,Dem,Barack,Obama,119
1994,TX,Live Oak,4108,Dem,Barack,Obama,915
1995,TX,Llano,9502,Dem,Barack,Obama,1818
1996,TX,Loving,64,Dem,Barack,Obama,9
1997,TX,Lubbock,90615,Dem,Barack,Obama,26088
1998,TX,Lynn,1852,Dem,Barack,Obama,464
1999,TX,Madison,4025,Dem,Barack,Obama,964
2000,TX,Marion,4271,Dem,Barack,Obama,1487
2001,TX,Martin,1593,Dem,Barack,Obama,247
2002,TX,Mason,1965,Dem,Barack,Obama,380
2003,TX,Matagorda,12110,Dem,Barack,Obama,3972
2004,TX,Maverick,10562,Dem,Barack,Obama,8302
2005,TX,McCulloch,2993,Dem,Barack,Obama,537
2006,TX,McLennan,74493,Dem,Barack,Obama,25688
2007,TX,McMullen,508,Dem,Barack,Obama,67
2008,TX,Medina,15948,Dem,Barack,Obama,4760
2009,TX,Menard,846,Dem,Barack,Obama,170
2010,TX,Midland,44277,Dem,Barack,Obama,8223
2011,TX,Milam,8220,Dem,Barack,Obama,2632
2012,TX,Mills,2197,Dem,Barack,Obama,279
2013,TX,Mitchell,2312,Dem,Barack,Obama,536
2014,TX,Montague,7737,Dem,Barack,Obama,1116
2015,TX,Montgomery,172820,Dem,Barack,Obama,32852
2016,TX,Moore,4983,Dem,Barack,Obama,963
2017,TX,Morris,5129,Dem,Barack,Obama,1856
2018,TX,Motley,599,Dem,Barack,Obama,55
2019,TX,Nacogdoches,20601,Dem,Barack,Obama,6441
2020,TX,Navarro,15316,Dem,Barack,Obama,4348
2021,TX,Newton,6188,Dem,Barack,Obama,1721
2022,TX,Nolan,4567,Dem,Barack,Obama,1216
2023,TX,Nueces,95781,Dem,Barack,Obama,45666
2024,TX,Ochiltree,2990,Dem,Barack,Obama,253
2025,TX,Oldham,865,Dem,Barack,Obama,71
2026,TX,Orange,30502,Dem,Barack,Obama,6797
2027,TX,Palo Pinto,9335,Dem,Barack,Obama,1810
2028,TX,Panola,10221,Dem,Barack,Obama,2211
2029,TX,Parker,47346,Dem,Barack,Obama,7804
2030,TX,Parmer,2545,Dem,Barack,Obama,528
2031,TX,Pecos,4147,Dem,Barack,Obama,1591
2032,TX,Polk,19058,Dem,Barack,Obama,4836
2033,TX,Potter,26418,Dem,Barack,Obama,7114
2034,TX,Presidio,1808,Dem,Barack,Obama,1273
2035,TX,Rains,4065,Dem,Barack,Obama,754
2036,TX,Randall,49588,Dem,Barack,Obama,7553
2037,TX,Reagan,843,Dem,Barack,Obama,158
2038,TX,Real,1533,Dem,Barack,Obama,277
2039,TX,Red River,5074,Dem,Barack,Obama,1482
2040,TX,Reeves,2867,Dem,Barack,Obama,1649
2041,TX,Refugio,2673,Dem,Barack,Obama,998
2042,TX,Roberts,439,Dem,Barack,Obama,25
2043,TX,Robertson,7278,Dem,Barack,Obama,2792
2044,TX,Rockwall,35651,Dem,Barack,Obama,8112
2045,TX,Runnels,3665,Dem,Barack,Obama,517
2046,TX,Rusk,18537,Dem,Barack,Obama,4451
2047,TX,Sabine,4572,Dem,Barack,Obama,806
2048,TX,San Augustine,3690,Dem,Barack,Obama,1193
2049,TX,San Jacinto,9610,Dem,Barack,Obama,2410
2050,TX,San Patricio,20064,Dem,Barack,Obama,7854
2051,TX,San Saba,2256,Dem,Barack,Obama,323
2052,TX,Schleicher,1010,Dem,Barack,Obama,220
2053,TX,Scurry,5022,Dem,Barack,Obama,837
2054,TX,Shackelford,1363,Dem,Barack,Obama,131
2055,TX,Shelby,9261,Dem,Barack,Obama,2318
2056,TX,Sherman,1038,Dem,Barack,Obama,121
2057,TX,Smith,84794,Dem,Barack,Obama,22101
2058,TX,Somervell,3507,Dem,Barack,Obama,609
2059,TX,Starr,11859,Dem,Barack,Obama,10248
2060,TX,Stephens,3407,Dem,Barack,Obama,475
2061,TX,Sterling,494,Dem,Barack,Obama,31
2062,TX,Stonewall,675,Dem,Barack,Obama,160
2063,TX,Sutton,1489,Dem,Barack,Obama,369
2064,TX,Swisher,2265,Dem,Barack,Obama,579
2065,TX,Tarrant,610149,Dem,Barack,Obama,252789
2066,TX,Taylor,43170,Dem,Barack,Obama,9725
2067,TX,Terrell,553,Dem,Barack,Obama,184
2068,TX,Terry,3707,Dem,Barack,Obama,1059
2069,TX,Throckmorton,813,Dem,Barack,Obama,109
2070,TX,Titus,8790,Dem,Barack,Obama,2638
2071,TX,Tom Green,36527,Dem,Barack,Obama,9246
2072,TX,Travis,384890,Dem,Barack,Obama,231540
2073,TX,Trinity,6234,Dem,Barack,Obama,1614
2074,TX,Tyler,7623,Dem,Barack,Obama,1659
2075,TX,Upshur,15049,Dem,Barack,Obama,2953
2076,TX,Upton,1298,Dem,Barack,Obama,332
2077,TX,Uvalde,8431,Dem,Barack,Obama,3824
2078,TX,Val Verde,12040,Dem,Barack,Obama,6267
2079,TX,Van Zandt,19081,Dem,Barack,Obama,3083
2080,TX,Victoria,28827,Dem,Barack,Obama,8795
2081,TX,Walker,15066,Dem,Barack,Obama,5283
2082,TX,Waller,15699,Dem,Barack,Obama,6401
2083,TX,Ward,3238,Dem,Barack,Obama,836
2084,TX,Washington,14373,Dem,Barack,Obama,3378
